Student_ID,skill,Test_ID,Type,Days_prepared,TimeTaken,score
176,reading-graph,25,algebrafieldquestion,73,97,76.0
176,reading-graph,49,textfieldquestion,67,88,89.0
176,reading-graph,30,popupmenuquestion,20,72,50.0
176,reading-graph,92,interfacepopupmenuquestion1,23,67,42.0
176,reading-graph,90,radioquestion,31,39,28.0
176,reading-graph,79,interfacetextfieldquestion,13,87,86.0
176,reading-graph,4,textfieldquestion,34,99,68.0
176,reading-graph,100,popupmenuquestion,24,55,52.0
176,reading-graph,38,radioquestion,71,65,46.0
176,reading-graph,67,textfieldquestion,59,108,0.0
176,reading-graph,28,noprobtype,69,98,100.0
176,reading-graph,65,popupmenuquestion,58,107,3.0
176,reading-graph,77,popupmenuquestion,37,32,28.0
176,reading-graph,60,interfacetextfieldquestion,17,68,55.0
176,reading-graph,61,interfacepopupmenuquestion1,60,118,91.0
176,reading-graph,36,checkboxquestion,43,51,55.0
176,reading-graph,7,interfaceradioquestion1,35,39,36.0
176,reading-graph,72,algebrafieldquestion,37,38,45.0
176,reading-graph,46,algebra,51,49,53.0
176,reading-graph,69,other,21,110,78.0
176,reading-graph,75,textfieldquestion,12,105,94.0
176,reading-graph,95,checkboxquestion,49,54,56.0
176,reading-graph,74,noprobtype,77,104,89.0
176,reading-graph,44,algebrafieldquestion1,58,59,52.0
176,reading-graph,14,other,21,35,32.0
176,reading-graph,88,interfacepopupmenuquestion1,80,46,67.0
176,reading-graph,21,other,69,84,63.0
177,measurement,77,popupmenuquestion,9,96,65.0
177,measurement,17,checkboxquestion,35,69,50.0
177,measurement,22,interfaceradioquestion1,80,91,75.0
177,measurement,23,interfacepopupmenuquestion1,42,35,37.0
177,measurement,53,other,20,53,34.0
177,measurement,92,interfacepopupmenuquestion1,62,116,84.0
177,measurement,81,checkboxquestion,10,92,57.0
177,measurement,46,algebra,65,72,72.0
177,measurement,50,textfieldquestion,77,120,6.0
177,measurement,43,checkboxquestion,66,47,66.0
177,measurement,40,algebrafieldquestion1,41,56,48.0
177,measurement,94,popupmenuquestion,69,74,80.0
177,measurement,32,checkboxquestion,76,59,48.0
177,measurement,9,interfaceradioquestion1,58,71,78.0
177,measurement,68,checkboxquestion,27,35,27.0
177,measurement,69,other,65,113,96.0
177,measurement,10,interfaceradioquestion1,34,33,29.0
177,measurement,49,textfieldquestion,79,58,60.0
177,measurement,14,other,37,68,61.0
177,measurement,19,popupmenuquestion,76,43,63.0
177,measurement,76,interfacepopupmenuquestion1,79,117,4.0
177,measurement,54,interfacetextfieldquestion,66,87,90.0
177,measurement,91,interfaceradioquestion,72,58,67.0
177,measurement,3,popupmenuquestion,68,117,86.0
177,measurement,60,interfacetextfieldquestion,10,119,75.0
177,measurement,75,textfieldquestion,71,118,98.0
177,measurement,95,checkboxquestion,78,77,76.0
177,measurement,2,algebra,28,68,64.0
177,measurement,83,interfaceradioquestion,56,120,99.0
177,measurement,36,checkboxquestion,36,38,23.0
177,measurement,99,radioquestion,43,70,51.0
177,measurement,85,interfaceradioquestion1,8,44,26.0
177,measurement,84,radioquestion,7,39,18.0
177,measurement,100,popupmenuquestion,56,52,54.0
177,measurement,47,checkboxquestion,34,88,54.0
177,measurement,74,noprobtype,30,118,87.0
177,measurement,39,checkboxquestion,41,105,87.0
177,measurement,13,algebrafieldquestion1,14,99,72.0
177,measurement,5,algebrafieldquestion,60,61,61.0
177,measurement,28,noprobtype,57,44,48.0
177,measurement,8,interfaceradioquestion,35,38,58.0
177,measurement,72,algebrafieldquestion,7,38,39.0
177,measurement,41,radioquestion,59,42,39.0
177,measurement,89,interfacepopupmenuquestion1,17,58,55.0
177,measurement,80,algebra,40,60,56.0
177,measurement,59,textfieldquestion,36,119,84.0
177,measurement,86,algebrafieldquestion,50,72,86.0
177,measurement,67,textfieldquestion,32,98,68.0
177,measurement,44,algebrafieldquestion1,39,31,37.0
177,measurement,26,interfaceradioquestion,10,92,63.0
177,measurement,4,textfieldquestion,50,105,88.0
177,measurement,21,other,14,32,34.0
177,measurement,15,interfacetextfieldquestion,38,45,35.0
177,measurement,51,algebra,44,73,52.0
177,measurement,48,algebra,45,42,46.0
177,measurement,34,noprobtype,77,69,61.0
177,measurement,90,radioquestion,35,85,73.0
177,measurement,52,popupmenuquestion,48,111,96.0
177,measurement,16,interfacepopupmenuquestion1,71,37,41.0
177,measurement,33,algebrafieldquestion1,57,105,79.0
177,measurement,96,algebra,50,53,66.0
177,measurement,63,algebra,30,108,75.0
177,measurement,56,radioquestion,54,63,41.0
177,measurement,55,checkboxquestion,33,57,67.0
177,measurement,71,checkboxquestion,48,39,26.0
177,measurement,45,other,11,77,61.0
177,measurement,82,textfieldquestion,68,71,81.0
177,measurement,66,algebra,57,78,81.0
177,measurement,37,other,49,82,78.0
177,measurement,61,interfacepopupmenuquestion1,47,70,76.0
178,supplementary-angles,97,interfaceradioquestion,39,60,53.0
178,supplementary-angles,34,noprobtype,56,68,59.0
178,supplementary-angles,41,radioquestion,26,39,15.0
178,supplementary-angles,79,interfacetextfieldquestion,80,49,63.0
178,supplementary-angles,46,algebra,50,80,78.0
178,supplementary-angles,52,popupmenuquestion,38,90,76.0
178,supplementary-angles,67,textfieldquestion,24,111,73.0
178,supplementary-angles,80,algebra,60,75,67.0
178,supplementary-angles,86,algebrafieldquestion,10,41,38.0
178,supplementary-angles,10,interfaceradioquestion1,66,92,89.0
178,supplementary-angles,82,textfieldquestion,72,56,51.0
178,supplementary-angles,4,textfieldquestion,33,82,67.0
178,supplementary-angles,17,checkboxquestion,6,43,38.0
178,supplementary-angles,70,textfieldquestion,47,49,65.0
178,supplementary-angles,44,algebrafieldquestion1,57,33,25.0
178,supplementary-angles,14,other,35,37,41.0
178,supplementary-angles,7,interfaceradioquestion1,50,97,64.0
178,supplementary-angles,96,algebra,12,107,83.0
178,supplementary-angles,2,algebra,15,37,31.0
178,supplementary-angles,58,popupmenuquestion,68,76,67.0
178,supplementary-angles,1,algebra,54,68,33.0
178,supplementary-angles,38,radioquestion,79,79,71.0
178,supplementary-angles,50,textfieldquestion,26,45,37.0
178,supplementary-angles,78,interfaceradioquestion,14,106,86.0
178,supplementary-angles,66,algebra,16,37,26.0
178,supplementary-angles,23,interfacepopupmenuquestion1,28,65,58.0
178,supplementary-angles,24,popupmenuquestion,25,37,25.0
178,supplementary-angles,28,noprobtype,45,67,50.0
178,supplementary-angles,64,other,17,31,31.0
178,supplementary-angles,55,checkboxquestion,58,53,46.0
178,supplementary-angles,53,other,25,75,61.0
178,supplementary-angles,57,interfacetextfieldquestion1,45,40,55.0
178,supplementary-angles,5,algebrafieldquestion,8,93,76.0
178,supplementary-angles,59,textfieldquestion,23,104,90.0
178,supplementary-angles,51,algebra,34,45,45.0
178,supplementary-angles,62,interfacepopupmenuquestion1,80,114,3.0
178,supplementary-angles,94,popupmenuquestion,47,47,59.0
178,supplementary-angles,60,interfacetextfieldquestion,10,84,70.0
178,supplementary-angles,31,interfaceradioquestion1,6,68,65.0
178,supplementary-angles,75,textfieldquestion,10,112,66.0
178,supplementary-angles,36,checkboxquestion,12,60,44.0
178,supplementary-angles,3,popupmenuquestion,74,113,83.0
178,supplementary-angles,32,checkboxquestion,80,98,96.0
178,supplementary-angles,40,algebrafieldquestion1,62,99,75.0
178,supplementary-angles,90,radioquestion,65,59,58.0
178,supplementary-angles,43,checkboxquestion,43,67,63.0
178,supplementary-angles,54,interfacetextfieldquestion,41,43,32.0
178,supplementary-angles,35,checkboxquestion,15,118,11.0
178,supplementary-angles,92,interfacepopupmenuquestion1,34,40,32.0
178,supplementary-angles,16,interfacepopupmenuquestion1,63,73,64.0
178,supplementary-angles,45,other,23,87,73.0
178,supplementary-angles,19,popupmenuquestion,11,34,39.0
178,supplementary-angles,81,checkboxquestion,11,111,80.0
178,supplementary-angles,69,other,10,46,21.0
178,supplementary-angles,89,interfacepopupmenuquestion1,76,35,33.0
178,supplementary-angles,39,checkboxquestion,24,120,85.0
178,supplementary-angles,76,interfacepopupmenuquestion1,33,61,47.0
178,supplementary-angles,11,textfieldquestion,20,109,69.0
178,supplementary-angles,85,interfaceradioquestion1,39,117,75.0
178,supplementary-angles,27,other,10,91,56.0
178,supplementary-angles,12,interfaceradioquestion,69,87,97.0
178,supplementary-angles,61,interfacepopupmenuquestion1,30,57,72.0
178,supplementary-angles,77,popupmenuquestion,67,34,42.0
178,supplementary-angles,22,interfaceradioquestion1,5,100,70.0
178,supplementary-angles,93,interfaceradioquestion1,75,30,51.0
178,supplementary-angles,9,interfaceradioquestion1,61,104,95.0
178,supplementary-angles,68,checkboxquestion,21,39,27.0
178,supplementary-angles,48,algebra,16,75,50.0
178,supplementary-angles,37,other,30,64,51.0
178,supplementary-angles,99,radioquestion,63,47,64.0
179,equation-concept,69,other,54,119,97.0
179,equation-concept,20,other,71,85,68.0
179,equation-concept,22,interfaceradioquestion1,66,105,88.0
179,equation-concept,89,interfacepopupmenuquestion1,74,44,52.0
179,equation-concept,26,interfaceradioquestion,14,77,61.0
179,equation-concept,66,algebra,34,83,62.0
179,equation-concept,41,radioquestion,52,89,73.0
179,equation-concept,63,algebra,48,47,43.0
179,equation-concept,5,algebrafieldquestion,18,36,22.0
179,equation-concept,55,checkboxquestion,48,118,93.0
179,equation-concept,98,interfacetextfieldquestion1,68,35,58.0
179,equation-concept,72,algebrafieldquestion,22,30,46.0
179,equation-concept,45,other,5,57,50.0
179,equation-concept,53,other,72,120,87.0
179,equation-concept,33,algebrafieldquestion1,57,50,51.0
179,equation-concept,50,textfieldquestion,32,36,13.0
179,equation-concept,47,checkboxquestion,76,106,4.0
179,equation-concept,51,algebra,32,86,61.0
179,equation-concept,60,interfacetextfieldquestion,57,50,44.0
179,equation-concept,71,checkboxquestion,19,80,55.0
179,equation-concept,59,textfieldquestion,23,90,70.0
179,equation-concept,84,radioquestion,48,101,74.0
179,equation-concept,62,interfacepopupmenuquestion1,67,85,80.0
179,equation-concept,39,checkboxquestion,25,75,46.0
179,equation-concept,13,algebrafieldquestion1,7,71,75.0
179,equation-concept,10,interfaceradioquestion1,77,86,87.0
179,equation-concept,82,textfieldquestion,9,96,61.0
179,equation-concept,44,algebrafieldquestion1,47,37,51.0
179,equation-concept,16,interfacepopupmenuquestion1,34,95,73.0
179,equation-concept,79,interfacetextfieldquestion,60,98,71.0
179,equation-concept,12,interfaceradioquestion,33,53,66.0
179,equation-concept,83,interfaceradioquestion,60,110,96.0
179,equation-concept,88,interfacepopupmenuquestion1,77,59,67.0
179,equation-concept,65,popupmenuquestion,37,48,39.0
179,equation-concept,74,noprobtype,63,34,50.0
179,equation-concept,56,radioquestion,14,72,66.0
179,equation-concept,85,interfaceradioquestion1,34,106,85.0
179,equation-concept,58,popupmenuquestion,70,95,79.0
179,equation-concept,34,noprobtype,69,100,76.0
179,equation-concept,93,interfaceradioquestion1,70,59,67.0
179,equation-concept,52,popupmenuquestion,46,66,51.0
179,equation-concept,30,popupmenuquestion,48,33,44.0
179,equation-concept,42,algebra,11,89,60.0
179,equation-concept,94,popupmenuquestion,59,78,77.0
179,equation-concept,87,interfacepopupmenuquestion1,62,102,81.0
179,equation-concept,14,other,28,90,68.0
179,equation-concept,18,radioquestion,17,74,65.0
179,equation-concept,75,textfieldquestion,17,54,54.0
179,equation-concept,96,algebra,10,116,84.0
179,equation-concept,70,textfieldquestion,77,86,93.0
179,equation-concept,2,algebra,31,49,19.0
179,equation-concept,11,textfieldquestion,75,91,0.0
179,equation-concept,95,checkboxquestion,40,37,44.0
179,equation-concept,4,textfieldquestion,50,53,52.0
179,equation-concept,99,radioquestion,59,62,59.0
179,equation-concept,61,interfacepopupmenuquestion1,35,61,55.0
179,equation-concept,49,textfieldquestion,20,104,90.0
179,equation-concept,15,interfacetextfieldquestion,24,66,67.0
179,equation-concept,73,textfieldquestion,26,103,64.0
179,equation-concept,78,interfaceradioquestion,10,93,82.0
179,equation-concept,77,popupmenuquestion,8,110,85.0
179,equation-concept,64,other,31,73,66.0
179,equation-concept,6,interfacepopupmenuquestion1,71,64,66.0
179,equation-concept,36,checkboxquestion,20,49,59.0
179,equation-concept,57,interfacetextfieldquestion1,38,47,39.0
179,equation-concept,19,popupmenuquestion,22,71,52.0
179,equation-concept,92,interfacepopupmenuquestion1,56,94,60.0
179,equation-concept,17,checkboxquestion,25,87,74.0
179,equation-concept,31,interfaceradioquestion1,53,119,98.0
179,equation-concept,81,checkboxquestion,19,63,56.0
180,isosceles-triangle,26,interfaceradioquestion,12,54,33.0
180,isosceles-triangle,30,popupmenuquestion,13,47,25.0
180,isosceles-triangle,66,algebra,45,88,70.0
180,isosceles-triangle,42,algebra,5,74,62.0
180,isosceles-triangle,29,algebra,25,68,52.0
180,isosceles-triangle,46,algebra,50,101,84.0
180,isosceles-triangle,59,textfieldquestion,49,116,97.0
180,isosceles-triangle,63,algebra,20,42,26.0
180,isosceles-triangle,43,checkboxquestion,16,69,39.0
180,isosceles-triangle,21,other,50,59,40.0
180,isosceles-triangle,54,interfacetextfieldquestion,52,92,84.0
180,isosceles-triangle,3,popupmenuquestion,25,50,19.0
180,isosceles-triangle,39,checkboxquestion,52,77,70.0
180,isosceles-triangle,90,radioquestion,17,75,58.0
180,isosceles-triangle,41,radioquestion,59,62,52.0
180,isosceles-triangle,91,interfaceradioquestion,40,83,69.0
180,isosceles-triangle,79,interfacetextfieldquestion,19,74,40.0
180,isosceles-triangle,20,other,5,38,33.0
180,isosceles-triangle,51,algebra,59,74,60.0
180,isosceles-triangle,99,radioquestion,62,54,71.0
180,isosceles-triangle,58,popupmenuquestion,43,89,64.0
180,isosceles-triangle,9,interfaceradioquestion1,12,101,65.0
180,isosceles-triangle,64,other,68,45,57.0
180,isosceles-triangle,16,interfacepopupmenuquestion1,53,58,55.0
180,isosceles-triangle,32,checkboxquestion,79,119,98.0
180,isosceles-triangle,27,other,53,104,81.0
180,isosceles-triangle,77,popupmenuquestion,9,99,62.0
180,isosceles-triangle,87,interfacepopupmenuquestion1,66,32,41.0
180,isosceles-triangle,84,radioquestion,9,85,78.0
180,isosceles-triangle,61,interfacepopupmenuquestion1,62,87,92.0
180,isosceles-triangle,97,interfaceradioquestion,44,61,50.0
180,isosceles-triangle,22,interfaceradioquestion1,58,115,100.0
180,isosceles-triangle,4,textfieldquestion,32,35,44.0
180,isosceles-triangle,10,interfaceradioquestion1,35,85,63.0
180,isosceles-triangle,75,textfieldquestion,36,107,97.0
180,isosceles-triangle,33,algebrafieldquestion1,80,48,59.0
180,isosceles-triangle,65,popupmenuquestion,18,74,64.0
180,isosceles-triangle,23,interfacepopupmenuquestion1,74,71,74.0
180,isosceles-triangle,12,interfaceradioquestion,74,42,58.0
180,isosceles-triangle,6,interfacepopupmenuquestion1,45,76,53.0
180,isosceles-triangle,35,checkboxquestion,11,74,47.0
180,isosceles-triangle,100,popupmenuquestion,39,66,33.0
180,isosceles-triangle,1,algebra,11,54,32.0
180,isosceles-triangle,88,interfacepopupmenuquestion1,41,52,30.0
180,isosceles-triangle,28,noprobtype,14,85,73.0
180,isosceles-triangle,80,algebra,16,76,62.0
180,isosceles-triangle,60,interfacetextfieldquestion,6,60,54.0
180,isosceles-triangle,70,textfieldquestion,58,94,94.0
180,isosceles-triangle,76,interfacepopupmenuquestion1,18,39,44.0
180,isosceles-triangle,37,other,52,64,66.0
180,isosceles-triangle,85,interfaceradioquestion1,21,36,35.0
180,isosceles-triangle,83,interfaceradioquestion,8,84,50.0
180,isosceles-triangle,68,checkboxquestion,11,72,43.0
180,isosceles-triangle,44,algebrafieldquestion1,31,32,31.0
180,isosceles-triangle,69,other,78,95,88.0
180,isosceles-triangle,73,textfieldquestion,41,69,63.0
180,isosceles-triangle,18,radioquestion,20,77,69.0
180,isosceles-triangle,89,interfacepopupmenuquestion1,67,69,68.0
180,isosceles-triangle,17,checkboxquestion,62,66,72.0
180,isosceles-triangle,52,popupmenuquestion,6,63,45.0
180,isosceles-triangle,55,checkboxquestion,52,119,9.0
180,isosceles-triangle,11,textfieldquestion,54,37,61.0
180,isosceles-triangle,31,interfaceradioquestion1,39,66,51.0
180,isosceles-triangle,19,popupmenuquestion,28,77,53.0
180,isosceles-triangle,53,other,75,98,87.0
180,isosceles-triangle,2,algebra,11,47,31.0
180,isosceles-triangle,14,other,64,71,73.0
180,isosceles-triangle,67,textfieldquestion,46,94,76.0
180,isosceles-triangle,40,algebrafieldquestion1,34,72,62.0
180,isosceles-triangle,5,algebrafieldquestion,42,55,54.0
181,perimeter,89,interfacepopupmenuquestion1,41,114,2.0
181,perimeter,65,popupmenuquestion,22,42,26.0
181,perimeter,62,interfacepopupmenuquestion1,64,69,54.0
181,perimeter,68,checkboxquestion,11,91,48.0
181,perimeter,7,interfaceradioquestion1,59,36,16.0
181,perimeter,97,interfaceradioquestion,38,63,62.0
181,perimeter,2,algebra,76,97,84.0
181,perimeter,21,other,6,48,37.0
181,perimeter,74,noprobtype,79,37,49.0
181,perimeter,18,radioquestion,36,60,64.0
181,perimeter,79,interfacetextfieldquestion,57,43,41.0
181,perimeter,6,interfacepopupmenuquestion1,19,30,21.0
181,perimeter,20,other,76,53,66.0
181,perimeter,84,radioquestion,76,38,52.0
181,perimeter,17,checkboxquestion,10,30,25.0
181,perimeter,63,algebra,8,77,38.0
181,perimeter,23,interfacepopupmenuquestion1,31,65,57.0
181,perimeter,11,textfieldquestion,15,105,88.0
181,perimeter,56,radioquestion,39,68,66.0
181,perimeter,49,textfieldquestion,9,71,59.0
181,perimeter,53,other,19,100,86.0
181,perimeter,41,radioquestion,42,92,72.0
181,perimeter,88,interfacepopupmenuquestion1,55,80,79.0
181,perimeter,66,algebra,46,93,68.0
181,perimeter,98,interfacetextfieldquestion1,35,76,65.0
181,perimeter,82,textfieldquestion,51,32,57.0
